"ITTER107","Territorio","TIPO_DATO35","Tipo dato","REATI_PS","Tipo di delitto","SEXISTAT1","Sesso","ETA1","Classe di età","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROBBHOM","omicidi volontari consumati a scopo di furto o rapina","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","TERRORHOM","omicidi volontari consumati a scopo terroristico","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","MANSHOM","omicidi preterintenzionali","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BLOWS","percosse","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",33,,
"IT","Italia","VICTIM","numero di vittime di delitto","STALK","stalking","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","STALK","stalking","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",6,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","RAPE","violenze sessuali","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",30,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","RAPE","violenze sessuali","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",1,,
"IT","Italia","VICTIM","numero di vittime di delitto","PROSTI","sfruttamento e favoreggiamento della prostituzione","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BAGTHEF","furti con strappo","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",3,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ARTTHEF","furti di opere d'arte e materiale archeologico","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ARTTHEF","furti di opere d'arte e materiale archeologico","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","HOUSEROB","rapine in abitazione","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","SHOPROB","rapine in esercizi commerciali","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",3,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","SHOPROB","rapine in esercizi commerciali","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","SWINCYB","truffe e frodi informatiche","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",156,,
"IT","Italia","VICTIM","numero di vittime di delitto","USURY","usura","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","DAMAGE","danneggiamenti","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",102,,
"IT","Italia","VICTIM","numero di vittime di delitto","DAMAGE","danneggiamenti","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",199,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","DAMAGE","danneggiamenti","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",34,,
"IT","Italia","VICTIM","numero di vittime di delitto","DAMAGE","danneggiamenti","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",108,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ARSON","incendi","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",22,,
"IT","Italia","VICTIM","numero di vittime di delitto","ARSON","incendi","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",3,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ARSON","incendi","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",11,,
"IT","Italia","VICTIM","numero di vittime di delitto","ARSON","incendi","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","FOREARS","incendi boschivi","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",16,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","FOREARS","incendi boschivi","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",5,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","DAMARS","danneggiamento seguito da incendio","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",5,,
"IT","Italia","VICTIM","numero di vittime di delitto","DAMARS","danneggiamento seguito da incendio","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",4,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","DAMARS","danneggiamento seguito da incendio","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",3,,
"IT","Italia","VICTIM","numero di vittime di delitto","DAMARS","danneggiamento seguito da incendio","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",2,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","DRUG","normativa sugli stupefacenti","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",47,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","DRUG","normativa sugli stupefacenti","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",19,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ATTACK","attentati","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ATTACK","attentati","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CRIMASS","associazione per delinquere","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",12,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CRIMASS","associazione per delinquere","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",7,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MAFIASS","associazione di tipo mafioso","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",1,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MAFIASS","associazione di tipo mafioso","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","SMUGGL","contrabbando","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",1,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","SMUGGL","contrabbando","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","OTHCRIM","altri delitti","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",1399,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","OTHCRIM","altri delitti","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",741,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","TOT","totale","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",2758,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","TOT","totale","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",1429,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","TERRORHOM","omicidi volontari consumati a scopo terroristico","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","TERRORHOM","omicidi volontari consumati a scopo terroristico","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","TERRORHOM","omicidi volontari consumati a scopo terroristico","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","TERRORHOM","omicidi volontari consumati a scopo terroristico","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ATTEMPHOM","tentati omicidi","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",23,,
"IT","Italia","VICTIM","numero di vittime di delitto","ATTEMPHOM","tentati omicidi","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",3,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ATTEMPHOM","tentati omicidi","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","ATTEMPHOM","tentati omicidi","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","INFANTHOM","infanticidi","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","INFANTHOM","infanticidi","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MANSHOM","omicidi preterintenzionali","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","MANSHOM","omicidi preterintenzionali","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MANSHOM","omicidi preterintenzionali","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","MANSHOM","omicidi preterintenzionali","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","UNINTHOM","omicidi colposi","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",1,,
"IT","Italia","VICTIM","numero di vittime di delitto","UNINTHOM","omicidi colposi","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",1,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","UNINTHOM","omicidi colposi","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","UNINTHOM","omicidi colposi","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",1,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROADHOM","omicidi colposi da incidente stradale","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","ROADHOM","omicidi colposi da incidente stradale","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",1,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROADHOM","omicidi colposi da incidente stradale","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","ROADHOM","omicidi colposi da incidente stradale","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",1,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BLOWS","percosse","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",141,,
"IT","Italia","VICTIM","numero di vittime di delitto","BLOWS","percosse","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",55,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BLOWS","percosse","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",15,,
"IT","Italia","VICTIM","numero di vittime di delitto","BLOWS","percosse","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",28,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CULPINJU","lesioni dolose","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",963,,
"IT","Italia","VICTIM","numero di vittime di delitto","CULPINJU","lesioni dolose","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",277,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CULPINJU","lesioni dolose","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",112,,
"IT","Italia","VICTIM","numero di vittime di delitto","CULPINJU","lesioni dolose","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",106,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MENACE","minacce","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",391,,
"IT","Italia","VICTIM","numero di vittime di delitto","MENACE","minacce","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",95,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MENACE","minacce","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",63,,
"IT","Italia","VICTIM","numero di vittime di delitto","MENACE","minacce","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",71,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","STALK","stalking","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",107,,
"IT","Italia","VICTIM","numero di vittime di delitto","STALK","stalking","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",15,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","STALK","stalking","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",6,,
"IT","Italia","VICTIM","numero di vittime di delitto","STALK","stalking","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",33,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","KIDNAPP","sequestri di persona","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",7,,
"IT","Italia","VICTIM","numero di vittime di delitto","KIDNAPP","sequestri di persona","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",2,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","KIDNAPP","sequestri di persona","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",3,,
